tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,hand_r,hand_l,surface_clay,surface_hard,surface_carpet,surface_grass,round_RR,round_R128,round_R64,round_R32,round_R16,round_QF,round_SF,round_F
2013-807,Acapulco,Clay,32,A,20130225,26,104926,,,Fabio Fognini,R,178.0,ITA,25.7604380561,43.0,930.0,105053,,,Santiago Giraldo,R,188.0,COL,25.2484599589,66.0,718.0,7-5 6-4,3,QF,89.0,2.0,3.0,74.0,48.0,33.0,14.0,11.0,2.0,4.0,1.0,3.0,71.0,45.0,29.0,12.0,11.0,3.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-807,Acapulco,Clay,32,A,20130225,27,104597,3.0,,Nicolas Almagro,R,183.0,ESP,27.5154004107,12.0,2480.0,104547,8.0,,Horacio Zeballos,L,188.0,ARG,27.832991102,41.0,950.0,6-3 6-4,3,QF,71.0,10.0,0.0,48.0,38.0,33.0,7.0,10.0,0.0,0.0,5.0,1.0,62.0,40.0,27.0,11.0,9.0,5.0,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-807,Acapulco,Clay,32,A,20130225,28,104745,2.0,,Rafael Nadal,L,185.0,ESP,26.7323750856,5.0,5755.0,104919,,,Leonardo Mayer,R,188.0,ARG,25.7850787132,77.0,657.0,6-1 7-5,3,QF,101.0,4.0,0.0,53.0,34.0,29.0,11.0,9.0,2.0,2.0,5.0,6.0,78.0,48.0,32.0,11.0,10.0,4.0,8.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2013-807,Acapulco,Clay,32,A,20130225,29,103970,1.0,,David Ferrer,R,175.0,ESP,30.9021218344,4.0,6865.0,104926,,,Fabio Fognini,R,178.0,ITA,25.7604380561,43.0,930.0,6-3 6-7(5) 6-1,3,SF,143.0,2.0,3.0,110.0,65.0,45.0,25.0,15.0,10.0,12.0,1.0,2.0,93.0,51.0,31.0,22.0,13.0,3.0,8.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-807,Acapulco,Clay,32,A,20130225,30,104745,2.0,,Rafael Nadal,L,185.0,ESP,26.7323750856,5.0,5755.0,104597,3.0,,Nicolas Almagro,R,183.0,ESP,27.5154004107,12.0,2480.0,7-5 6-4,3,SF,109.0,2.0,3.0,83.0,55.0,40.0,14.0,11.0,4.0,4.0,7.0,0.0,68.0,44.0,32.0,12.0,11.0,4.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2013-807,Acapulco,Clay,32,A,20130225,31,104745,2.0,,Rafael Nadal,L,185.0,ESP,26.7323750856,5.0,5755.0,103970,1.0,,David Ferrer,R,175.0,ESP,30.9021218344,4.0,6865.0,6-0 6-2,3,F,65.0,0.0,1.0,43.0,27.0,22.0,9.0,7.0,2.0,2.0,1.0,2.0,45.0,27.0,15.0,4.0,7.0,3.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2013-773,Bucharest,Clay,28,A,20130422,1,105053,,,Santiago Giraldo,R,188.0,COL,25.401779603,76.0,650.0,103598,,,Xavier Malisse,R,185.0,BEL,32.758384668,54.0,831.0,6-1 6-2,3,R32,51.0,1.0,1.0,41.0,25.0,21.0,9.0,7.0,0.0,0.0,3.0,3.0,49.0,25.0,14.0,8.0,8.0,2.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,2,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,27.2908966461,98.0,546.0,103708,,Q,Jaroslav Pospisil,R,,CZE,32.1971252567,350.0,115.0,6-2 6-2,3,R32,76.0,3.0,0.0,50.0,34.0,25.0,11.0,8.0,2.0,2.0,1.0,1.0,50.0,30.0,19.0,6.0,8.0,5.0,9.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,3,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.8836413415,87.0,576.0,104547,7.0,,Horacio Zeballos,L,188.0,ARG,27.9863107461,40.0,975.0,3-6 6-4 6-0,3,R32,123.0,2.0,4.0,65.0,35.0,29.0,17.0,12.0,2.0,4.0,5.0,4.0,100.0,63.0,39.0,13.0,13.0,10.0,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,4,103812,,,Victor Hanescu,R,198.0,ROU,31.7535934292,55.0,789.0,104897,,Q,Matthias Bachinger,R,188.0,GER,26.0561259411,109.0,503.0,6-4 6-3,3,R32,85.0,2.0,1.0,54.0,40.0,29.0,7.0,9.0,0.0,1.0,3.0,2.0,68.0,33.0,21.0,16.0,10.0,2.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,5,105676,,,David Goffin,R,163.0,BEL,22.3737166324,62.0,742.0,104494,,WC,Adrian Ungur,R,178.0,ROU,28.2381930185,134.0,412.0,6-3 6-1,3,R32,56.0,3.0,1.0,45.0,29.0,26.0,8.0,8.0,1.0,1.0,0.0,3.0,41.0,25.0,14.0,6.0,8.0,1.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,6,104252,5.0,,Florian Mayer,R,190.0,GER,29.5468856947,29.0,1260.0,104262,,Q,Flavio Cipolla,R,173.0,ITA,29.5058179329,133.0,414.0,6-0 7-6(1),3,R32,85.0,4.0,0.0,64.0,44.0,27.0,14.0,9.0,4.0,6.0,1.0,3.0,61.0,44.0,21.0,9.0,9.0,3.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,7,104678,8.0,,Viktor Troicki,R,193.0,SRB,27.1950718686,46.0,880.0,104594,,,Marinko Matosevic,R,194.0,AUS,27.704312115,50.0,852.0,7-6(5) 6-3,3,R32,96.0,8.0,0.0,78.0,49.0,38.0,13.0,11.0,2.0,4.0,0.0,0.0,62.0,35.0,24.0,14.0,10.0,0.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,8,104735,,,Tobias Kamke,R,180.0,GER,26.9212867899,78.0,641.0,103908,,,Paul Henri Mathieu,R,185.0,FRA,31.2744695414,75.0,658.0,6-1 6-3,3,R32,65.0,2.0,0.0,44.0,29.0,23.0,10.0,8.0,1.0,1.0,2.0,2.0,56.0,31.0,19.0,9.0,8.0,3.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,9,104586,,,Lukas Rosol,R,196.0,CZE,27.7453798768,48.0,875.0,104180,,,Gilles Muller,L,193.0,LUX,29.954825462,68.0,704.0,7-6(4) 6-2,3,R32,77.0,2.0,2.0,56.0,42.0,37.0,8.0,10.0,0.0,0.0,5.0,3.0,67.0,40.0,30.0,14.0,10.0,2.0,4.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,10,104792,,WC,Gael Monfils,R,193.0,FRA,26.6392881588,105.0,515.0,103835,,LL,Filippo Volandri,R,183.0,ITA,31.627652293,122.0,456.0,6-4 6-2,3,R32,66.0,4.0,1.0,49.0,33.0,23.0,8.0,9.0,2.0,4.0,0.0,3.0,65.0,39.0,20.0,12.0,9.0,3.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,11,104978,,,Daniel Brands,R,196.0,GER,25.7659137577,67.0,709.0,105147,,,Tatsuma Ito,R,180.0,JPN,24.9281314168,110.0,499.0,6-3 6-4,3,R32,65.0,9.0,2.0,54.0,29.0,24.0,16.0,10.0,0.0,1.0,2.0,1.0,57.0,36.0,22.0,11.0,9.0,4.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,12,103813,,,Jarkko Nieminen,L,185.0,FIN,31.7481177276,39.0,995.0,105539,,,Evgeny Donskoy,R,185.0,RUS,22.9541409993,77.0,643.0,1-6 6-4 7-6(3),3,R32,140.0,2.0,1.0,102.0,65.0,48.0,16.0,15.0,7.0,11.0,5.0,4.0,101.0,62.0,43.0,23.0,14.0,10.0,12.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,13,104386,1.0,,Janko Tipsarevic,R,180.0,SRB,28.8323066393,10.0,3000.0,105053,,,Santiago Giraldo,R,188.0,COL,25.401779603,76.0,650.0,6-3 6-3,3,R16,81.0,5.0,2.0,56.0,32.0,24.0,15.0,9.0,8.0,9.0,0.0,1.0,63.0,40.0,23.0,12.0,9.0,7.0,11.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,14,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.8836413415,87.0,576.0,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,27.2908966461,98.0,546.0,1-6 6-3 6-4,3,R16,124.0,1.0,5.0,89.0,57.0,37.0,17.0,13.0,6.0,9.0,0.0,4.0,77.0,46.0,32.0,15.0,13.0,3.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,15,103812,,,Victor Hanescu,R,198.0,ROU,31.7535934292,55.0,789.0,104022,4.0,,Mikhail Youzhny,R,183.0,RUS,30.8254620123,30.0,1220.0,6-4 6-3,3,R16,79.0,2.0,1.0,56.0,41.0,33.0,6.0,9.0,1.0,1.0,4.0,1.0,59.0,40.0,29.0,8.0,10.0,5.0,8.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,16,104252,5.0,,Florian Mayer,R,190.0,GER,29.5468856947,29.0,1260.0,105676,,,David Goffin,R,163.0,BEL,22.3737166324,62.0,742.0,7-6(2) 1-6 6-3,3,R16,117.0,4.0,0.0,99.0,68.0,47.0,15.0,14.0,3.0,6.0,2.0,7.0,88.0,63.0,44.0,13.0,14.0,4.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,17,104678,8.0,,Viktor Troicki,R,193.0,SRB,27.1950718686,46.0,880.0,104735,,,Tobias Kamke,R,180.0,GER,26.9212867899,78.0,641.0,6-4 6-2,3,R16,92.0,0.0,1.0,61.0,28.0,17.0,17.0,9.0,4.0,7.0,0.0,1.0,63.0,36.0,17.0,11.0,9.0,3.0,9.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,18,104586,,,Lukas Rosol,R,196.0,CZE,27.7453798768,48.0,875.0,104312,3.0,,Andreas Seppi,R,190.0,ITA,29.1663244353,18.0,1895.0,6-1 3-6 6-3,3,R16,104.0,5.0,2.0,81.0,42.0,35.0,19.0,13.0,8.0,10.0,2.0,0.0,78.0,42.0,28.0,17.0,12.0,9.0,13.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,19,104978,,,Daniel Brands,R,196.0,GER,25.7659137577,67.0,709.0,104792,,WC,Gael Monfils,R,193.0,FRA,26.6392881588,105.0,515.0,7-6(1) 2-0 RET,3,R16,59.0,5.0,2.0,53.0,35.0,24.0,11.0,7.0,7.0,8.0,1.0,2.0,47.0,37.0,24.0,2.0,7.0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,20,104468,2.0,,Gilles Simon,R,183.0,FRA,28.3175906913,16.0,2100.0,103813,,,Jarkko Nieminen,L,185.0,FIN,31.7481177276,39.0,995.0,4-6 6-4 6-4,3,R16,160.0,6.0,4.0,116.0,68.0,44.0,23.0,15.0,12.0,16.0,1.0,3.0,99.0,61.0,39.0,16.0,15.0,9.0,14.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-773,Bucharest,Clay,28,A,20130422,21,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.8836413415,87.0,576.0,104386,1.0,,Janko Tipsarevic,R,180.0,SRB,28.8323066393,10.0,3000.0,6-3 3-6 6-4,3,QF,157.0,8.0,4.0,99.0,65.0,43.0,20.0,14.0,6.0,9.0,8.0,5.0,116.0,77.0,54.0,12.0,14.0,12.0,16.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-773,Bucharest,Clay,28,A,20130422,22,104252,5.0,,Florian Mayer,R,190.0,GER,29.5468856947,29.0,1260.0,103812,,,Victor Hanescu,R,198.0,ROU,31.7535934292,55.0,789.0,6-3 7-6(3),3,QF,89.0,2.0,1.0,65.0,45.0,33.0,15.0,11.0,2.0,3.0,0.0,1.0,72.0,46.0,29.0,14.0,10.0,3.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-773,Bucharest,Clay,28,A,20130422,23,104586,,,Lukas Rosol,R,196.0,CZE,27.7453798768,48.0,875.0,104678,8.0,,Viktor Troicki,R,193.0,SRB,27.1950718686,46.0,880.0,6-3 6-1,3,QF,77.0,4.0,1.0,64.0,37.0,29.0,14.0,8.0,10.0,10.0,6.0,0.0,52.0,33.0,17.0,8.0,8.0,5.0,9.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-773,Bucharest,Clay,28,A,20130422,24,104468,2.0,,Gilles Simon,R,183.0,FRA,28.3175906913,16.0,2100.0,104978,,,Daniel Brands,R,196.0,GER,25.7659137577,67.0,709.0,6-1 7-5,3,QF,78.0,6.0,0.0,56.0,32.0,25.0,14.0,10.0,0.0,1.0,4.0,0.0,60.0,41.0,22.0,9.0,9.0,1.0,5.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2013-773,Bucharest,Clay,28,A,20130422,25,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.8836413415,87.0,576.0,104252,5.0,,Florian Mayer,R,190.0,GER,29.5468856947,29.0,1260.0,6-4 4-6 6-3,3,SF,130.0,3.0,2.0,106.0,62.0,44.0,19.0,15.0,9.0,13.0,5.0,1.0,87.0,63.0,38.0,9.0,14.0,4.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-773,Bucharest,Clay,28,A,20130422,26,104586,,,Lukas Rosol,R,196.0,CZE,27.7453798768,48.0,875.0,104468,2.0,,Gilles Simon,R,183.0,FRA,28.3175906913,16.0,2100.0,6-2 6-3,3,SF,78.0,0.0,2.0,61.0,33.0,25.0,18.0,9.0,8.0,8.0,4.0,1.0,60.0,28.0,18.0,15.0,8.0,8.0,11.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2013-773,Bucharest,Clay,28,A,20130422,27,104586,,,Lukas Rosol,R,196.0,CZE,27.7453798768,48.0,875.0,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,29.8836413415,87.0,576.0,6-3 6-2,3,F,67.0,2.0,3.0,52.0,32.0,25.0,9.0,9.0,0.0,1.0,1.0,3.0,49.0,28.0,17.0,9.0,8.0,5.0,9.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2013-6718,Bogota,Hard,28,A,20130715,1,105074,,,Ruben Bemelmans,L,,BEL,25.5003422313,153.0,364.0,104905,,WC,Nicolas Barrientos,R,175.0,COL,26.2258726899,293.0,148.0,7-5 6-3,3,R32,76.0,8.0,4.0,75.0,46.0,36.0,16.0,11.0,6.0,6.0,0.0,4.0,58.0,37.0,27.0,10.0,10.0,3.0,5.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,2,105051,,,Matthew Ebden,R,188.0,AUS,25.6344969199,113.0,508.0,104499,,,Jimmy Wang,R,178.0,TPE,28.4298425736,141.0,393.0,6-1 2-6 6-1,3,R32,87.0,7.0,3.0,77.0,47.0,31.0,19.0,11.0,7.0,9.0,4.0,4.0,60.0,35.0,21.0,13.0,11.0,3.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,3,104268,,,Alejandro Falla,L,185.0,COL,29.6673511294,122.0,466.0,103598,8.0,,Xavier Malisse,R,185.0,BEL,32.9883641342,90.0,600.0,6-1 3-6 6-1,3,R32,80.0,5.0,7.0,83.0,44.0,31.0,22.0,12.0,4.0,6.0,8.0,4.0,63.0,37.0,22.0,14.0,11.0,2.0,7.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,4,104970,,,Matteo Viola,R,,ITA,26.0232717317,147.0,383.0,105011,,,Illya Marchenko,R,185.0,UKR,25.8507871321,118.0,485.0,6-3 2-6 6-0,3,R32,91.0,3.0,9.0,80.0,47.0,33.0,17.0,12.0,8.0,10.0,2.0,12.0,64.0,39.0,28.0,7.0,11.0,1.0,5.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,5,105577,,,Vasek Pospisil,R,193.0,CAN,23.06091718,89.0,601.0,104308,,,Michal Przysiezny,R,185.0,POL,29.4099931554,102.0,549.0,6-3 3-6 6-1,3,R32,97.0,13.0,6.0,64.0,29.0,28.0,23.0,13.0,0.0,1.0,4.0,4.0,98.0,62.0,42.0,15.0,12.0,11.0,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,6,105902,,,James Duckworth,R,183.0,AUS,21.4811772758,164.0,318.0,105379,7.0,,Aljaz Bedene,R,181.0,SLO,23.9917864476,88.0,606.0,6-3 6-4,3,R32,57.0,14.0,2.0,54.0,35.0,27.0,14.0,10.0,0.0,0.0,8.0,2.0,43.0,23.0,20.0,11.0,9.0,1.0,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,7,105173,5.0,,Adrian Mannarino,L,183.0,FRA,25.0431211499,74.0,695.0,105292,,,Alejandro Gonzalez,R,,COL,24.4325804244,159.0,331.0,6-4 0-6 6-4,3,R32,124.0,2.0,2.0,97.0,60.0,35.0,16.0,13.0,11.0,16.0,7.0,6.0,86.0,47.0,34.0,16.0,13.0,6.0,10.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,8,103607,,Q,Victor Estrella,R,173.0,DOM,32.9500342231,386.0,99.0,106032,,,Facundo Arguello,R,,ARG,20.9445585216,197.0,242.0,7-5 6-3,3,R32,97.0,4.0,2.0,63.0,36.0,27.0,14.0,10.0,4.0,6.0,2.0,5.0,83.0,59.0,34.0,10.0,11.0,8.0,13.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,9,103333,,,Ivo Karlovic,R,208.0,CRO,34.3764544832,155.0,355.0,106228,,Q,Juan Ignacio Londero,R,,ARG,19.9151266256,564.0,48.0,7-6(5) 6-4,3,R32,76.0,20.0,1.0,57.0,44.0,42.0,8.0,11.0,0.0,0.0,1.0,1.0,67.0,44.0,31.0,19.0,11.0,3.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,10,105053,6.0,,Santiago Giraldo,R,188.0,COL,25.6317590691,96.0,578.0,104113,,WC,Carlos Salamanca,L,196.0,COL,30.4969199179,310.0,139.0,6-2 6-4,3,R32,63.0,1.0,4.0,55.0,36.0,29.0,8.0,9.0,3.0,4.0,8.0,4.0,61.0,38.0,25.0,9.0,9.0,4.0,8.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,11,104589,,Q,Chris Guccione,L,201.0,AUS,27.9589322382,510.0,61.0,105095,,,Evgeny Korolev,R,185.0,KAZ,25.4154688569,181.0,263.0,6-1 1-0 RET,3,R32,28.0,5.0,1.0,17.0,14.0,14.0,2.0,4.0,0.0,0.0,4.0,6.0,26.0,11.0,7.0,3.0,4.0,1.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,12,105877,,Q,Emilio Gomez,R,,ECU,21.6290212183,542.0,54.0,105679,,WC,Eduardo Struvay,R,,COL,22.5763175907,813.0,19.0,6-4 6-4,3,R32,80.0,3.0,1.0,62.0,44.0,32.0,8.0,10.0,3.0,5.0,5.0,6.0,65.0,30.0,21.0,14.0,10.0,2.0,6.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,13,104386,1.0,,Janko Tipsarevic,R,180.0,SRB,29.0622861054,16.0,2130.0,105074,,,Ruben Bemelmans,L,,BEL,25.5003422313,153.0,364.0,6-4 7-5,3,R16,82.0,9.0,2.0,57.0,35.0,30.0,15.0,11.0,0.0,0.0,5.0,4.0,69.0,41.0,28.0,16.0,11.0,7.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,14,104268,,,Alejandro Falla,L,185.0,COL,29.6673511294,122.0,466.0,105051,,,Matthew Ebden,R,188.0,AUS,25.6344969199,113.0,508.0,7-6(1) 6-1,3,R16,69.0,3.0,3.0,55.0,29.0,24.0,18.0,10.0,1.0,2.0,4.0,5.0,64.0,41.0,28.0,8.0,9.0,2.0,5.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,15,104970,,,Matteo Viola,R,,ITA,26.0232717317,147.0,383.0,104273,4.0,,Edouard Roger Vasselin,R,188.0,FRA,29.6290212183,72.0,708.0,6-3 7-5,3,R16,86.0,2.0,5.0,67.0,40.0,26.0,11.0,11.0,6.0,10.0,4.0,5.0,71.0,41.0,27.0,8.0,10.0,5.0,11.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,16,105577,,,Vasek Pospisil,R,193.0,CAN,23.06091718,89.0,601.0,105902,,,James Duckworth,R,183.0,AUS,21.4811772758,164.0,318.0,7-5 3-6 7-5,3,R16,112.0,24.0,6.0,81.0,49.0,45.0,18.0,16.0,0.0,1.0,12.0,9.0,92.0,49.0,42.0,25.0,17.0,2.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,17,105173,5.0,,Adrian Mannarino,L,183.0,FRA,25.0431211499,74.0,695.0,103607,,Q,Victor Estrella,R,173.0,DOM,32.9500342231,386.0,99.0,6-1 6-2,3,R16,64.0,5.0,1.0,38.0,22.0,20.0,9.0,7.0,0.0,0.0,0.0,7.0,65.0,32.0,21.0,9.0,8.0,7.0,12.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,18,103333,,,Ivo Karlovic,R,208.0,CRO,34.3764544832,155.0,355.0,104997,3.0,,Igor Sijsling,R,190.0,NED,25.9082819986,55.0,842.0,6-3 7-6(14),3,R16,72.0,24.0,3.0,73.0,58.0,49.0,9.0,11.0,2.0,2.0,9.0,0.0,68.0,49.0,39.0,11.0,10.0,1.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,19,105053,6.0,,Santiago Giraldo,R,188.0,COL,25.6317590691,96.0,578.0,104589,,Q,Chris Guccione,L,201.0,AUS,27.9589322382,510.0,61.0,3-6 6-3 6-4,3,R16,93.0,1.0,1.0,80.0,62.0,47.0,9.0,14.0,2.0,3.0,12.0,3.0,86.0,53.0,43.0,12.0,14.0,2.0,4.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,20,104731,2.0,,Kevin Anderson,R,203.0,RSA,27.1594798084,23.0,1590.0,105877,,Q,Emilio Gomez,R,,ECU,21.6290212183,542.0,54.0,6-3 7-6(2),3,R16,95.0,18.0,13.0,75.0,47.0,39.0,12.0,11.0,1.0,1.0,2.0,4.0,72.0,42.0,27.0,16.0,10.0,8.0,9.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-6718,Bogota,Hard,28,A,20130715,21,104268,,,Alejandro Falla,L,185.0,COL,29.6673511294,122.0,466.0,104386,1.0,,Janko Tipsarevic,R,180.0,SRB,29.0622861054,16.0,2130.0,3-6 6-2 6-3,3,QF,105.0,4.0,6.0,76.0,35.0,24.0,21.0,13.0,4.0,8.0,2.0,7.0,76.0,39.0,26.0,14.0,13.0,5.0,11.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2013-6718,Bogota,Hard,28,A,20130715,22,105577,,,Vasek Pospisil,R,193.0,CAN,23.06091718,89.0,601.0,104970,,,Matteo Viola,R,,ITA,26.0232717317,147.0,383.0,3-6 6-3 6-2,3,QF,103.0,8.0,4.0,74.0,35.0,27.0,21.0,13.0,5.0,8.0,0.0,8.0,94.0,58.0,38.0,13.0,13.0,7.0,12.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-6718,Bogota,Hard,28,A,20130715,23,103333,,,Ivo Karlovic,R,208.0,CRO,34.3764544832,155.0,355.0,105173,5.0,,Adrian Mannarino,L,183.0,FRA,25.0431211499,74.0,695.0,7-6(5) 7-6(3),3,QF,100.0,22.0,4.0,86.0,60.0,51.0,15.0,12.0,1.0,1.0,5.0,2.0,81.0,61.0,50.0,10.0,12.0,5.0,5.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-6718,Bogota,Hard,28,A,20130715,24,104731,2.0,,Kevin Anderson,R,203.0,RSA,27.1594798084,23.0,1590.0,105053,6.0,,Santiago Giraldo,R,188.0,COL,25.6317590691,96.0,578.0,6-3 6-3,3,QF,65.0,6.0,2.0,50.0,29.0,22.0,16.0,9.0,3.0,3.0,1.0,1.0,52.0,34.0,22.0,8.0,9.0,4.0,7.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2013-6718,Bogota,Hard,28,A,20130715,25,104268,,,Alejandro Falla,L,185.0,COL,29.6673511294,122.0,466.0,105577,,,Vasek Pospisil,R,193.0,CAN,23.06091718,89.0,601.0,6-7(4) 6-3 6-4,3,SF,131.0,7.0,2.0,101.0,51.0,36.0,32.0,16.0,3.0,4.0,14.0,11.0,101.0,56.0,43.0,19.0,15.0,3.0,6.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2013-6718,Bogota,Hard,28,A,20130715,26,103333,,,Ivo Karlovic,R,208.0,CRO,34.3764544832,155.0,355.0,104731,2.0,,Kevin Anderson,R,203.0,RSA,27.1594798084,23.0,1590.0,6-4 6-7(4) 6-3,3,SF,119.0,22.0,6.0,93.0,68.0,56.0,14.0,16.0,1.0,1.0,14.0,5.0,83.0,48.0,42.0,19.0,15.0,1.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2013-6718,Bogota,Hard,28,A,20130715,27,103333,,,Ivo Karlovic,R,208.0,CRO,34.3764544832,155.0,355.0,104268,,,Alejandro Falla,L,185.0,COL,29.6673511294,122.0,466.0,6-3 7-6(4),3,F,79.0,16.0,1.0,64.0,49.0,41.0,10.0,11.0,0.0,0.0,7.0,2.0,62.0,38.0,30.0,14.0,10.0,4.0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
